input_smile,is_patented,patent_cid,similar_smile_patent
c1ccc(OCn2ccnc2)cc1,True,117189877.0,CCN1C=CN=C1OC2=CC=C(C=C2)F
,False,,
O=C1C=CCC(=O)C1,True,18414852.0,C1C=CC(=O)CC1=O
O=C1C=CC(=O)c2ccccc21,True,8530.0,C1=CC=C2C(=O)C=CC(=O)C2=C1
O=C1C=Cc2ccccc2C1=O,True,8530.0,C1=CC=C2C(=O)C=CC(=O)C2=C1
O=C1C=C2OC2C(=O)C1,False,,
O=C1C=C2OC2CC1=O,False,,
C1=C2CCCCC2C2CCC3CCCC3C2=C1,True,129664828.0,C1CC=C2CCC3C4CCCC4CCC3=C2C1
O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCCNCCNCCNCCNCCNCCNCCCCNCCN1,True,9830969.0,CC(C)CC(C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC
O=C1CC2C3CCCCC3CCC2C2CCCC12,True,45052383.0,C1CC2CCC3CCCC4C3C2C(C1)C4=O
O=C1NCCNCCNCCNC(=O)C(=O)NC(=O)C(=O)NCCC(Cc2ccccc2)NCCNC1=O,True,177767016.0,C1CCNC(=O)C(=O)NC(=O)C(=O)NC(=O)C(=O)NC(=O)C(=O)NC(=O)CNCC(NCCNCCNC1)CCC2=CC=CC=C2
c1cncnc1,True,9260.0,C1=CN=CN=C1
c1ccc(C2(Cn3cncn3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,True,14053463.0,C1CN(CCN1C#N)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=CC=C(C=C5)F
O=C1COc2c(ccc3c2C=CCO3)C1c1ccccc1,True,11174468.0,COC1=CC(=C(C(=C1)OC)C2C(=O)COC3=CC=CC=C23)OC
O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,True,2825024.0,COC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3
O=C1CCCCCCCC(=O)CCCC(=O)CC(=O)OCCC=CC=CC=CC=CC=CC=CC=CC(OC2CCCCO2)CCCCC1,False,,
O=C1CCCCCCCCCCCCOCCC(OC2CCCCO2)C=CC=CC=CC=CCCC=CC=CCCCCO1,False,,
O=C1CCCCCCCCCCCCOCCC(OC2CCCCO2)C=CC=CC=CC=CCCC=CC=CCCCCO1,False,,
O=C1C=CC=CC2OC2CCOC(=O)c2ccccc2C1,True,87379846.0,C1COC(=O)C2=CC=CC=C2CC(=O)C=CC=CC3=C1O3
O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,False,,
O=C1C=CCC2CCCC2C=CCCCCO1,False,,
O=C1CNCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCNCCNCCNCCNCCNCCN1,True,18622474.0,C1CNCCNC(=O)C(=O)NCCNCCNCCNC(=O)C(=O)NCCNCCNCCNC(=O)C(=O)NCCNCCNCCNC(=O)C(=O)NCCN1
O=C1CCC=CCCCC(OC2CCCCO2)C=CCOCCC2CC=CC1O2,False,,
O=C1CC2CC=CC(C=CCCCC(OC3CCCCO3)C=CCCCCO1)O2,False,,
,False,,
O=C1COCCNCCNCCNCC(CNC(=O)c2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,False,,
O=C1CCOC(CCC2CC=CC3C=CCCC32)C1,False,,
O=C1CCCC(CCC2=CC3=CCCCC3CC2)O1,False,,
O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,True,126711945.0,CC1C=CC2=CCCCC2C1CCC3CCCC(=O)O3
O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)COCCNCCNCCNCCN1,True,135137090.0,CC(=O)NC(CC=C)C(=O)NCCOCCOCC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C=C
O=C(CNC(=O)CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1)NCC(=O)NC(C(=O)NCC1CNCCNCCNCCOCC(=O)NCC(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)N1)c1ccccc1,False,,
O=C1COCCNCCNCCNCC(CNC(=O)c2ccccc2)NC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CN1,False,,
O=C1CNCC(=O)NC(=O)CNC(CCc2ccccc2)CNCC(=O)NCC(=O)C(=O)CCN1,False,,
O=C1CCNC(=O)C(=O)NC(CCc2ccccc2)CNCCNC(=O)C(=O)NCCNCC1=O,False,,
O=C1CCNC(=O)CNC(=O)CNCC(=O)NC(=O)C(CCc2ccccc2)NCC(=O)NCC1,True,69527095.0,CC(C)CC(C(=O)NCC(=O)C(CN)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)CN
O=C1CCNC(=O)C(=O)NCC(=O)NCCNC(CCc2ccccc2)CNCC(=O)NC(=O)C1,False,,
O=C1CCNC(=O)CNC(=O)CNCCNC(CCc2ccccc2)C(=O)NC(=O)CNC(=O)C1,False,,
O=C1CCNCC(=O)NCC(=O)NC(CCc2ccccc2)C(=O)NCC(=O)NCC(=O)NCC1,True,58106087.0,CC(CC1=CC=CC=C1)CC(=O)C(CCCCN)NC(=O)C(CCCCN)N
O=C1CCNCC(=O)NC(=O)C(CCc2ccccc2)NC(=O)CNCC(=O)NCC(=O)NCC1,True,69527095.0,CC(C)CC(C(=O)NCC(=O)C(CN)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)CN
O=C1CC(=O)NCCNC(=O)CNC(=O)CNCCNC(CCc2ccccc2)C(=O)NC(=O)C1,False,,
O=C1CNCCNCCCC(=O)C(=O)NC(CCc2ccccc2)C(=O)NC(=O)CNCC(=O)N1,True,58627335.0,CC(C(=O)NC(CCC(=O)C)C(=O)NCC(=O)NC(CCC(=O)C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC)N
O=C1CCCNCC(=O)NCC(=O)NCC(=O)NC(CCc2ccccc2)C(=O)NCC(=O)NC1,True,58106087.0,CC(CC1=CC=CC=C1)CC(=O)C(CCCCN)NC(=O)C(CCCCN)N
O=C1CCCCNC(=O)CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CNC(=O)CN1,True,11490180.0,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC(C)C)C(C)C)CC(C)C
O=C1CNCC(=O)NCC(CCc2ccccc2)NC(=O)C(=O)NC(=O)CCCCNC(=O)CN1,True,53961943.0,CC(C)CC(C(=O)NCCCC1=CC=CC=C1)NC(=O)C(CCCN)N
O=C1CNCCCCCNC(=O)C(=O)NC(=O)CNC(=O)C(=O)NC(CCc2ccccc2)CN1,True,167269858.0,CC(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)CNC(=O)CNC
O=C1CCCNCCNC(CCc2ccccc2)CNC(=O)C(=O)NCCNC(=O)C(=O)NC1=O,False,,
O=C1CCCCNC(=O)CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CNC(=O)CN1,True,11490180.0,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC(C)C)C(C)C)CC(C)C
O=C1CNCC(=O)NC(=O)CNC(=O)C(=O)NCC(=O)NCCC(CCc2ccccc2)CCN1,False,,
,False,,
O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,True,122699331.0,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=CC=CC=C7
O=C1CCCC=CC(=O)OCCCCCCC=CC=CCCCCC(=O)CCC1,False,,
,False,,
O=C1CNC(=O)N1,True,204.0,C1(C(=O)NC(=O)N1)NC(=O)N
O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,False,,
O=C1CN(Cc2cncn2Cc2ccccc2)CCN1c1ccccc1,True,44367241.0,C1CN(C(=O)CN1CC2=CN=CN2CC3=CC=C(C=C3)C#N)C4=CC=CC=C4
O=C1CCCCCCCCCCCCCCC=CC=CC=CC=CC=CCCO1,True,11586285.0,CCC=CC=CCCCCCCCCCC(=O)OCC
c1ccc2c(c1)COC21CCC(OC2CCCOC2)CO1,True,70860409.0,CCCCOCC1C(C(C(C2(O1)C3=CC=CC=C3CO2)OCCCC)OCCCC)OCCCC
c1ccc2c(c1)COC21OCCCC1OC1CCCOC1,False,,
c1ccc2c(c1)COC21OCCCC1OC1CCCCO1,False,,
O=C1CCCCNC(=O)CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CNC(=O)CN1,True,11490180.0,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC(C)C)C(C)C)CC(C)C
O=C1CCCCCCCCCCCCC=CC=CC=CC=CC=CCCOCC1,False,,
O=C1CCCOC(=O)C(NC(=O)c2ccccc2)CO1,False,,
O=C1CCCCCCCCCCCCCCC=CC=CC=CC=CC=CCCO1,True,11586285.0,CCC=CC=CCCCCCCCCCC(=O)OCC
O=C1CCCCCCCCCCCCCCC=CC=CC=CC=CC=CC(OC2CCCCO2)CO1,False,,
O=C1CCCCCCCCCCCCCCC=CC=CC=CC=CC=CC(OC2CCCCO2)CO1,False,,
O=C1C=CC=CC=CC=CC=CCCCCCCCCCCCCCCCOC1,False,,
O=C1CCCCCCCCCCCC=CC=CC=CC=CC=CCCOCCC1,False,,
,False,,
O=C1CCOCCNCCNCCNCCNCCNCCNCCNC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CN1,True,135192582.0,CCNC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)CCOCCOCCNC
,False,,
O=C1CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(NC(=O)c2ccccc2)CCCN1,True,295481.0,C1=CC=C(C=C1)CC(C(=O)N)NC(=O)C2=CC=CC=C2
O=C1CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(NC(=O)c2ccccc2)CCCN1,True,295481.0,C1=CC=C(C=C1)CC(C(=O)N)NC(=O)C2=CC=CC=C2
O=C1CNC(=O)C(=O)NCC(CCc2ccccc2)NC(=O)C(=O)NCCCC(NC(=O)c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)C(=O)NCCN1,True,76282229.0,C1C(C1NCCCCC(C(=O)NCC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C5=CC=CC=C5
O=C1CNC(=O)CNC(=O)C(CCc2ccccc2)NC(=O)CNC(=O)CNC(=O)C(NC(=O)c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)CCCN1,True,76282229.0,C1C(C1NCCCCC(C(=O)NCC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C5=CC=CC=C5
O=C1CNCCNCC(NC(=O)c2cccc(-c3cccc(-c4ccccc4)c3)c2)CC(=O)C(=O)NCC(=O)NC(CCc2ccccc2)C(=O)NC(=O)CN1,False,,
O=C1CNCC(CCc2ccccc2)NCC(=O)C(=O)C(NC(=O)c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)C(=O)NCCNC(=O)C(=O)NC(CCCc2ccccc2)CN1,False,,
O=C1CC(NC(=O)c2cccc(-c3ccccc3-c3ccccc3)c2)CNC(CCc2ccccc2)CNC(=O)C(=O)NC(CCCc2ccccc2)CNCCNC(=O)C(=O)NC1=O,False,,
C=C(c1ccccc1)n1ccnc1,True,77918.0,C1=CC=C(C=C1)CN2C=CN=C2
,False,,
c1cncnc1,True,9260.0,C1=CN=CN=C1
c1ccc2sncc2c1,True,9225.0,C1=CC=C2C(=C1)C=NS2
S=C(Nc1cccc2ccccc12)Sc1nc2ccccc2o1,True,164524.0,CN(C1=CC=CC2=CC=CC=C21)C(=S)SC3=NC4=CC=CC=C4O3
,False,,
C(=Cc1ccccc1)CNCc1cccc2ccccc12,True,10360469.0,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CNCCCCNCCCCN
C1=CN(C2C=CCCO2)CN=C1,False,,
O=c1ncccn1C1C=CCCO1,False,,
O=c1ncccn1C1=CCOCC1,False,,
O=c1ncccn1C1=CCOCC1,False,,
O=c1ncccn1C1=CCOCC1,False,,
c1ccc(CNCc2cccc3ccccc23)cc1,True,10360469.0,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CNCCCCNCCCCN
O=C1Cc2cc3c(cc2CC1=O)-c1ccccc1C(OC1CC(OC2CCCCO2)CCO1)C3,False,,
O=C1c2ccccc2C(=O)c2cc3c(cc21)CC(OC1CC(OC2CCCCO2)CCO1)c1ccccc1-3,False,,
O=C1CCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CC=CC=CC=CCC(CCCCCC(=O)c3ccccc3)OC(=O)CCC1)O2,False,,
O=C1CCCCCCCCC2CCCC(O2)C(OC2CCCCO2)CC=CC=CC=CC=CC=CC=CC=CCC(CCCCCC(=O)c2ccccc2)OCC(=O)CCC1,False,,
c1csc(-c2cscn2)n1,True,13718932.0,C1=CSC(=N1)C2=CSC=N2
c1csc(-c2cscn2)n1,True,13718932.0,C1=CSC(=N1)C2=CSC=N2
O=C1CCCCCCCC23CCCC(CCC2)(O3)C(=O)C(OC2CCCCO2)C=CC=CC=CC=CC=CC=CC=CCCOCCCCCC1,False,,
O=C1CCCCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CC=CC=CC=CCCCCO1)O2,False,,
C=c1ccc(=O)c2[nH]c3cccc(=O)c3nc12,False,,
O=C1CC=CC=CC2CC(CC=CC=CCO1)CC1(CCCCO1)O2,False,,
O=C1C=CC=CCCCCC=CC=CCC(CCCC2CCCCO2)O1,False,,
O=C1C=CC=CCCCCC(CCCC2CCCCO2)=CC=CCCO1,True,69803837.0,C=C1C=CC(=O)OCCC=CCCCCCCC2CC=CC1O2
c1ccccc1,True,241.0,C1=CC=CC=C1
N=C(SC(=N)C1CCC(CNC2CCCNC(=O)CNC(=O)CNC(=O)C(CCc3ccccc3)NC(=O)C3CCCN3C(=O)CNC2=O)CC1)c1ccc(N2CCC(C3CCCCC3)CC2)cc1,False,,
O=C1C=CCC(CC2OC2c2ccccc2)OC(=O)COC(=O)CCNC(=O)C(Cc2ccccc2)N1,False,,
O=c1[nH][nH]cc1C(c1cn(-c2ccccc2)nn1)c1c[nH][nH]c1=O,False,,
O=C(C=C(c1ccccc1)c1ccccc1)N1CCOCC1,True,13373329.0,C1COCCN1C(=O)C=C(C2=CC=CC=C2)C3=CC=CC=C3
O=C(C=C(c1ccccc1)c1ccccc1)N1CCOCC1,True,13373329.0,C1COCCN1C(=O)C=C(C2=CC=CC=C2)C3=CC=CC=C3
O=C1C=CCC(CC2OC2c2ccccc2)OC(=O)COC(=O)CCNC(=O)C(Cc2ccccc2)N1,False,,
O=C1OCCN1N=Cc1ccco1,True,95785.0,C1COC(=O)N1N=CC2=CC=CO2
O=C1COCN1N=Cc1ccco1,False,,
O=C(CNC(=O)C1CCCN1C(=O)CNC(=O)C1CCCN1)NCC(=O)NC(Cc1ccccc1)C(=O)NCCc1ccccc1,True,73357.0,CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5
c1ccccc1,True,241.0,C1=CC=CC=C1
c1ccc(C(Cn2ccnc2)[Se][Se]C(Cn2ccnc2)c2ccccc2)cc1,True,87080800.0,C1=CC=C(C=C1)CCCN2C=CN=C2.C1=CC=C(C=C1)CCCN2C=CN=C2.[Ni](I)I
O=C(CCCc1ccccc1)NCCc1ccc2c(c1)OCO2,True,1529576.0,COC1=CC=C(C=C1)CCC(=O)NCC2=CC3=C(C=C2)OCO3
S=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCC2C1,False,,
S=C(Nc1ccccc1)Oc1ccc2ccccc2c1,True,88519939.0,C1=CC=C(C=C1)NC(=S)OC2=CC3=CC=CC=C3C=C2
c1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)cc1,True,159326.0,CC1=CC(=C(C=C1)OC2=CC=CC=C2C3=CSC(=N3)NC4=NCCCN4)C
c1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)cc1,True,159326.0,CC1=CC(=C(C=C1)OC2=CC=CC=C2C3=CSC(=N3)NC4=NCCCN4)C
S=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCC2C1,False,,
c1nn2cnnc2s1,True,418344.0,C1=NN=C2N1N=CS2
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,57307492.0,CCC(C1=CC=CC=C1)OC(C)(CCC2=CC=C(C=C2)F)CN3C=CN=C3
c1ccc(Sc2ccc(COC(Cn3ccnc3)c3ccccc3)cc2)cc1,False,,
c1ccc(Sc2cccc(COC(Cn3ccnc3)c3ccccc3)c2)cc1,False,,
c1ccc(C(Cn2ccnc2)OCc2ccsc2)cc1,True,88823486.0,C1=CC=C(C=C1)C(CN2C=CN=C2)OC(=S)C3=CC=CS3
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,True,156700971.0,C1=CC=C2C(=C1)C=C(S2)COC(CN3C=CN=C3)C4=CC=C(C=C4)F
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,True,156700971.0,C1=CC=C2C(=C1)C=C(S2)COC(CN3C=CN=C3)C4=CC=C(C=C4)F
c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,True,156700971.0,C1=CC=C2C(=C1)C=C(S2)COC(CN3C=CN=C3)C4=CC=C(C=C4)F
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True,10682926.0,C1=CC=C(C=C1)C(CCN2C=CN=C2)C3=CC=CC=C3
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True,10682926.0,C1=CC=C(C=C1)C(CCN2C=CN=C2)C3=CC=CC=C3
c1ccc(-c2ccc(OCC3COC(Cn4ccnc4)(c4ccccc4)O3)cc2)cc1,True,20507783.0,CC1=CC=C(C=C1)CCC2(OCC(O2)COC3=CC=C(C=C3)C4=CC=C(C=C4)C(F)(F)F)CN5C=CN=C5
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,57307492.0,CCC(C1=CC=CC=C1)OC(C)(CCC2=CC=C(C=C2)F)CN3C=CN=C3
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,57307492.0,CCC(C1=CC=CC=C1)OC(C)(CCC2=CC=C(C=C2)F)CN3C=CN=C3
c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,True,57307492.0,CCC(C1=CC=CC=C1)OC(C)(CCC2=CC=C(C=C2)F)CN3C=CN=C3
c1ccc(-c2cccc(OCCCN3CCOCC3)c2)cc1,True,58483782.0,C1CCN(CC1)CCOC2=CC=CC(=C2)C3=CC=CC=C3
c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,True,2378.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4
O=C1C=C(Nc2ccccc2)C(=O)c2c1[nH]c1ccccc21,True,127481.0,CC1=CC(=O)C2=C(C1=O)C3=CC=CC=C3N2
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True,10682926.0,C1=CC=C(C=C1)C(CCN2C=CN=C2)C3=CC=CC=C3
c1ccc(C[Se]C(Cn2ccnc2)c2ccccc2)cc1,True,10682926.0,C1=CC=C(C=C1)C(CCN2C=CN=C2)C3=CC=CC=C3
C(=C1SCC(c2ccccc2)S1)n1ccnc1,True,13605970.0,C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=CC=CC=C3
C1=NOCC1,True,12304501.0,C1CON=C1
C1=NOCC1,True,12304501.0,C1CON=C1
,False,,
c1c[nH]cn1,True,795.0,C1=CN=CN1
O=c1nccc[nH]1,True,68401.0,C1=CNC(=O)N=C1
c1ccc(OCc2ccccc2Cc2cc(-c3ccc[nH+]c3)on2)nc1,True,142704201.0,C1=CC=NC(=C1)OCC2=CC=C(C=C2)CC3=NOC(=C3)C4=C[NH+]=CC=C4.[N+](=O)([O-])[O-]
O=c1nccc[nH]1,True,68401.0,C1=CNC(=O)N=C1
O=C(C=Cc1ccccc1)Nc1c(C2=NCCO2)cnn1-c1ccccc1,True,166068144.0,C1COC(=N1)C2=C(N(N=C2)C3=CC=C(C=C3)F)NC(=O)C=CC4=CC=C(C=C4)F
O=C(C=Cc1ccccc1)Nc1c(C2=NCCO2)cnn1-c1ccccc1,True,166068144.0,C1COC(=N1)C2=C(N(N=C2)C3=CC=C(C=C3)F)NC(=O)C=CC4=CC=C(C=C4)F
c1ccoc1,True,8029.0,C1=COC=C1
c1ccc(Oc2ccccc2)cc1,True,7583.0,C1=CC=C(C=C1)OC2=CC=CC=C2
c1ccc(Oc2ccccc2)cc1,True,7583.0,C1=CC=C(C=C1)OC2=CC=CC=C2
c1ccoc1,True,8029.0,C1=COC=C1
c1ccccc1,True,241.0,C1=CC=CC=C1
c1ccoc1,True,8029.0,C1=COC=C1
O=C(COC1=CC=NCC1)NNc1ccccc1,False,,
O=C(Nc1nc(Cc2cccc3ccccc23)cs1)C1CCCCC1,True,142892857.0,CCC1CC=C(C=C1)C2=CSC(=N2)NC(=O)CC3=CC4=CC=CC=C4C=C3
,False,,
c1ccccc1,True,241.0,C1=CC=CC=C1
,False,,
O=C1CN=C(c2ccccc2)c2ccccc2N1CCCn1nnc(-c2ccccc2)n1,False,,
,False,,
c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,True,22712542.0,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)CN3C=NC=N3
O=S(=O)(NC(c1ccccc1)C(NC(=S)NCc1ccccc1)c1ccccc1)c1ccccc1,False,,
c1ccc(-c2cc[nH]c2)cc1,True,72898.0,C1=CC=C(C=C1)C2=CC=CN2
c1ccc(-c2cc[nH]c2)cc1,True,72898.0,C1=CC=C(C=C1)C2=CC=CN2
O=c1[nH]c(=O)[nH]c(=O)[nH]1,True,7956.0,C1(=O)NC(=O)NC(=O)N1
O=c1[nH]sc2ccccc12,True,17520.0,C1=CC=C2C(=C1)C(=O)NS2
O=c1c2ccccc2nc(-n2cncn2)n1-c1ccccc1,False,,
,False,,
c1ccc(C2CCN(CCCCc3ccc4c(c3)CCCCC4)CC2)cc1,True,19878378.0,C1CCN(CC1)CCCC2=C3CCC4=CC=C(CCC(=C2)C=C3)C=C4
C(=Cc1ncn(CC(Cn2cncn2)c2ccccc2)n1)c1ccccc1,False,,
c1ccc(-c2ccnc(CC(Cn3cnnn3)c3ccccc3)c2)cc1,True,173566632.0,CC(C1=NC=C(C=C1)C2=CC=C(C=C2)F)(C(CN3C=NN=N3)C4=C(C=C(C=C4)F)F)F
c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,True,140229007.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)C4=C(C=C(C=C4)F)F)(F)F)F
c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,True,140229007.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)C4=C(C=C(C=C4)F)F)(F)F)F
c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,True,140229007.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)C4=C(C=C(C=C4)F)F)(F)F)F
c1ccc(-c2cccnc2CC(Cn2cnnn2)c2ccccc2)cc1,True,140229007.0,C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)C4=C(C=C(C=C4)F)F)(F)F)F
c1ccccc1,True,241.0,C1=CC=CC=C1
c1ccccc1,True,241.0,C1=CC=CC=C1
c1ccc(-c2cn3nc(N4CCNCC4)cc(-c4ccsc4)c3n2)cc1,True,6419824.0,C1=CC=C(C=C1)C2=CN=C3N2N=C(C=C3)NCC4=CC=CS4
c1ccccc1,True,241.0,C1=CC=CC=C1
